,code,Uom,year,period,polution,id,Country,population,tourists,venue,rate,food,glass,metal,other,paper,plastic,leather,green_waste,waste_recycling
8491,CAS_14797-55-8,mg{NO3}/L,2006,2006-01--2006-12,11.4291859,UKSC023188,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
8492,CAS_7440-09-7,mg/L,2016,2015-10-01--2016-09-30,1.86,ES060MSBT060-063,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8493,CAS_58-89-9,ug/L,2016,2015-10-01--2016-09-30,0.0001,ES060MSBT060-063,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8494,CAS_15307-86-5,ug/L,2013,2013-01-30--2013-12-11,0.109,CZOHL_3060,Czech Republic,137.657705257705,6063076.0,0.0,11.092558966742619,62.3,2.4,8.4,14.899999999999995,9.1,2.2,0.0,0.0,25.5
8495,CAS_108-90-7,ug/L,2016,2015-10-01--2016-09-30,1.0,ES060MSBT060-063,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8496,EEA_3161-02-2,mg{N}/L,2009,2009-01--2009-12,15.0215,ES050MSPF011002003,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8497,CAS_15307-86-5,ug/L,2013,2013-01-30--2013-12-11,0.13418,CZDYJ_0260,Czech Republic,137.657705257705,6063076.0,0.0,11.092558966742619,62.3,2.4,8.4,14.899999999999995,9.1,2.2,0.0,0.0,25.5
8498,EEA_3133-06-0,mg{C}/L,2012,2012-01--2012-12,9.26,LT130107103,Lithuania,44.7230757742448,1538269.0,0.0,11.09062194824219,40.4,8.65,2.75,44.05,10.05,10.15,0.0,0.0,22.92
8499,EEA_3161-03-3,mg{N}/L,2009,2009-01--2009-12,0.615,ES020MSPF000000102,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8500,EEA_3161-02-2,mg{N}/L,2009,2009-01--2009-12,0.6743,ES020MSPF000000102,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8501,CAS_7723-14-0,mg{P}/L,2009,2009-01--2009-12,0.0286,ES020MSPF000000102,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8502,CAS_153719-23-4,ug/L,2013,2013-01-07--2013-12-09,0.01,CZDVL_0360,Czech Republic,137.657705257705,6063076.0,0.0,11.092558966742619,62.3,2.4,8.4,14.899999999999995,9.1,2.2,0.0,0.0,25.5
8503,CAS_153719-23-4,ug/L,2013,2013-01-07--2013-12-09,0.01,CZDVL_0400,Czech Republic,137.657705257705,6063076.0,0.0,11.092558966742619,62.3,2.4,8.4,14.899999999999995,9.1,2.2,0.0,0.0,25.5
8504,CAS_153719-23-4,ug/L,2013,2013-04-02--2013-10-01,0.01,CZHVL_0860,Czech Republic,137.657705257705,6063076.0,0.0,11.092558966742619,62.3,2.4,8.4,14.899999999999995,9.1,2.2,0.0,0.0,25.5
8505,CAS_15307-86-5,ug/L,2013,2013-01-24--2013-12-05,0.03271,CZDYJ_0140,Czech Republic,137.657705257705,6063076.0,0.0,11.092558966742619,62.3,2.4,8.4,14.899999999999995,9.1,2.2,0.0,0.0,25.5
8506,EEA_3131-01-9,%,2009,2009-01--2009-12,66.35,ES050MSPF011002003,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8507,CAS_153719-23-4,ug/L,2013,2013-01-16--2013-12-04,0.01,CZDVL_0050,Czech Republic,137.657705257705,6063076.0,0.0,11.092558966742619,62.3,2.4,8.4,14.899999999999995,9.1,2.2,0.0,0.0,25.5
8508,CAS_14797-55-8,mg{NO3}/L,2006,2006-01--2006-12,30.578617100000002,UKSC023224,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
8509,CAS_14797-55-8,mg{NO3}/L,2006,2006-01--2006-12,24.4914921,UKSC023215,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
8510,CAS_14797-55-8,mg{NO3}/L,2006,2006-01--2006-12,0.22356350000000005,UKSC020095,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
8511,EEA_3133-01-5,mg{O2}/L,2008,2008-01--2008-12,1.5333299999999999,UKGB103023074790,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
8512,CAS_14265-44-2,mg{P}/L,2006,2006-01--2006-12,0.05155,UKGB104028053110,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
8513,EEA_3133-01-5,mg{O2}/L,2007,2007-01--2007-12,1.115,UKGB104028053110,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
8514,EEA_3131-01-9,%,2006,2006-01--2006-12,95.1667,UKGB103025075930,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
8515,CAS_153719-23-4,ug/L,2013,2013-04-10--2013-10-07,0.01,CZDVL_0080,Czech Republic,137.657705257705,6063076.0,0.0,11.092558966742619,62.3,2.4,8.4,14.899999999999995,9.1,2.2,0.0,0.0,25.5
8516,EEA_3152-01-0,[pH],2006,2006-01--2006-12,7.78333,UKGB104026067230,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
8517,EEA_3121-01-5,Cel,2009,2009-01--2009-12,11.0417,ES020MSPF000000044,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8518,EEA_3133-01-5,mg{O2}/L,2009,2009-01--2009-12,0.5389,ES020MSPF000000038,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8519,CAS_14798-03-9,mg{NH4}/L,2009,2009-01--2009-12,0.054868799999999995,ES020MSPF000000038,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8520,EEA_31615-01-7,mg{N}/L,2006,2006-01--2006-12,4.22,UKGB103023074790,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
8521,EEA_3133-03-7,mg{O2}/L,2007,2007-01--2007-12,19.9167,UKGB103023074790,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
8522,EEA_3152-01-0,[pH],2008,2008-01--2008-12,7.61077,UKGB103023074790,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
8523,EEA_3152-01-0,[pH],2006,2006-01--2006-12,7.775,UKGB104028053110,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
8524,EEA_3133-01-5,mg{O2}/L,2008,2008-01--2008-12,1.0,UKGB104028053110,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
8525,CAS_14265-44-2,mg{P}/L,2008,2008-01--2008-12,0.0288,UKGB104028053110,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
8526,EEA_3161-02-2,mg{N}/L,2008,2008-01--2008-12,6.31,UKGB104028053110,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
8527,CAS_14797-55-8,mg{NO3}/L,2006,2006-01--2006-12,2.1223038,UKSC023326,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
8528,CAS_14797-55-8,mg{NO3}/L,2006,2006-01--2006-12,1.6875724,UKSC023332,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
8529,CAS_14797-55-8,mg{NO3}/L,2006,2006-01--2006-12,25.8204775,UKSC023282,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
8530,CAS_14797-55-8,mg{NO3}/L,2006,2006-01--2006-12,32.622563,UKSC023232,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
8531,CAS_14797-55-8,mg{NO3}/L,2006,2006-01--2006-12,6.8698185999999986,UKSC023165,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
8532,CAS_14797-55-8,mg{NO3}/L,2006,2006-01--2006-12,14.151790899999998,UKSC023155,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
8533,CAS_14797-55-8,mg{NO3}/L,2006,2006-01--2006-12,14.060594699999998,UKSC006844,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
8534,CAS_14797-55-8,mg{NO3}/L,2006,2006-01--2006-12,30.413490000000003,UKSC005215,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
8535,CAS_14797-55-8,mg{NO3}/L,2006,2006-01--2006-12,15.7490525,UKSC010589,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
8536,CAS_95-50-1,ug/L,2016,2015-10-01--2016-09-30,1.0,ES060MSBT060-063,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8537,CAS_193-39-5,ug/L,2016,2015-10-01--2016-09-30,0.01,ES060MSBT060-063,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8538,EEA_3151-01-7,mmol/L,2012,2012-01--2012-12,1.45833,LT121102701,Lithuania,44.7230757742448,1538269.0,0.0,11.09062194824219,40.4,8.65,2.75,44.05,10.05,10.15,0.0,0.0,22.92
8539,EEA_3133-03-7,mg{O2}/L,2009,2009-01--2009-12,32.1667,ES020MSPF000000102,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8540,CAS_50-32-8,ug/L,2016,2015-10-01--2016-09-30,0.01,ES060MSBT060-063,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8541,EEA_3151-01-7,mmol/L,2009,2009-01--2009-12,7.1553,ES050MSPF011002003,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8542,CAS_14797-55-8,mg{NO3}/L,2009,2009-01--2009-12,65.13887799999999,ES050MSPF011002003,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8543,EEA_3164-08-7,{massRatio},2009,2009-01--2009-12,140.056,ES050MSPF011002003,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8544,CAS_153719-23-4,ug/L,2013,2013-04-23--2013-10-21,0.01,CZBER_0860,Czech Republic,137.657705257705,6063076.0,0.0,11.092558966742619,62.3,2.4,8.4,14.899999999999995,9.1,2.2,0.0,0.0,25.5
8545,EEA_3151-01-7,mmol/L,2009,2009-01--2009-12,5.7917,ES050MSPF011012003,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8546,EEA_3161-02-2,mg{N}/L,2010,2010-01--2010-12,0.492544,FRGR0249,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8547,CAS_14265-44-2,mg{P}/L,2010,2010-01--2010-12,0.0456298,FRGR0248,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8548,CAS_7723-14-0,mg{P}/L,2010,2010-01--2010-12,0.05833330000000001,FRGR0248,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8549,EEA_3161-02-2,mg{N}/L,2010,2010-01--2010-12,0.0972,ES030MSPF0727010,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8550,EEA_3133-01-5,mg{O2}/L,2010,2010-01--2010-12,3.075,ES12158,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8551,EEA_3164-08-7,{massRatio},2010,2010-01--2010-12,6.7479999999999976,ES12158,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8552,CAS_14798-03-9,mg{NH4}/L,2010,2010-01--2010-12,3.8029488,ES12158,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8553,EEA_3164-07-6,{massRatio},2010,2010-01--2010-12,9.6132,ES12158,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8554,EEA_3161-03-3,mg{N}/L,2010,2010-01--2010-12,0.7068,ES12158,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8555,EEA_3133-01-5,mg{O2}/L,2010,2010-01--2010-12,2.1111,ES030MSPF0735010,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8556,EEA_3133-03-7,mg{O2}/L,2010,2010-01--2010-12,9.3889,ES030MSPF0735010,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8557,EEA_3161-01-1,mg{N}/L,2010,2010-01--2010-12,0.1667,ES030MSPF0735010,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8558,CAS_14265-44-2,mg{P}/L,2010,2010-01--2010-12,0.0892,ES030MSPF0735010,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8559,EEA_3121-01-5,Cel,2010,2010-01--2010-12,17.375,ES030MSPF0735010,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8560,EEA_3161-02-2,mg{N}/L,2010,2010-01--2010-12,0.0416,ES030MSPF0735010,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8561,CAS_14798-03-9,mg{NH4}/L,2010,2010-01--2010-12,0.155204,ES030MSPF0736010,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8562,EEA_3152-01-0,[pH],2009,2009-01--2009-12,7.8895300000000015,FRAR53,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8563,EEA_3164-01-0,ug/L,2009,2009-01--2009-12,2.0,FRAR30,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8564,EEA_3161-05-5,mg{N}/L,2009,2009-01--2009-12,3.98049,FRAR30,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8565,CAS_14797-55-8,mg{NO3}/L,2009,2009-01--2009-12,26.55721884,FRAR13,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8566,CAS_14265-44-2,mg{P}/L,2009,2009-01--2009-12,0.0598246,FRAR66,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8567,EEA_31615-01-7,mg{N}/L,2009,2009-01--2009-12,6.7393300000000025,FRAR66,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8568,EEA_3161-02-2,mg{N}/L,2009,2009-01--2009-12,6.222659999999999,FRAR66,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8569,CAS_14798-03-9,mg{NH4}/L,2009,2009-01--2009-12,0.036731828,FRDR196B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8570,EEA_3131-01-9,%,2009,2009-01--2009-12,103.8,FRDR187,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8571,EEA_3164-07-6,{massRatio},2009,2009-01--2009-12,54.7482,FRDR187,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8572,CAS_14797-55-8,mg{NO3}/L,2009,2009-01--2009-12,6.81425975,FRDR182,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8573,EEA_3152-01-0,[pH],2009,2009-01--2009-12,8.00789,FRDR196B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8574,EEA_3164-01-0,ug/L,2009,2009-04--2009-10,0.75,FRDR196B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8575,EEA_3142-01-6,uS/cm,2009,2009-01--2009-12,271.0,FRDR192B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8576,EEA_3161-05-5,mg{N}/L,2009,2009-01--2009-12,2.15105,FRDR192B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8577,EEA_3152-01-0,[pH],2009,2009-01--2009-12,7.787439999999999,FRDR192B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8578,EEA_3131-01-9,%,2009,2009-01--2009-12,93.5083,FRDR188,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8579,EEA_3161-05-5,mg{N}/L,2009,2009-01--2009-12,1.75367,FRDR187,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8580,EEA_3142-01-6,uS/cm,2009,2009-01--2009-12,431.667,FRDR182,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8581,EEA_3152-01-0,[pH],2009,2009-01--2009-12,8.14067,FRDR182,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8582,CAS_14265-44-2,mg{P}/L,2009,2009-01--2009-12,0.357479,FRDR11359,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8583,EEA_3142-01-6,uS/cm,2009,2009-01--2009-12,504.333,FRDR136B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8584,CAS_14797-65-0,mg{NO2}/L,2009,2009-01--2009-12,0.04331729980000002,FRDR192B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8585,EEA_3131-01-9,%,2009,2009-01--2009-12,80.2333,FRDR192B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8586,CAS_14798-03-9,mg{NH4}/L,2009,2009-01--2009-12,0.0384014624,FRAR51,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8587,EEA_3133-03-7,mg{O2}/L,2009,2009-01--2009-12,12.1667,FRAR37,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8588,CAS_14797-65-0,mg{NO2}/L,2009,2009-01--2009-12,0.65059376,FRAR32,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8589,EEA_3131-01-9,%,2009,2009-01--2009-12,72.7917,FRAR32,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8590,EEA_3164-01-0,ug/L,2009,2009-01--2009-12,39.125,FRAR63,Belgium,377.379590488771,6496961.0,0.0,0.0,14.18,3.1,1.91,40.14,18.38,13.94,0.0,5.84,34.303000000000004
8591,EEA_3121-01-5,Cel,2009,2009-01--2009-12,12.8667,FRAR63,Belgium,377.379590488771,6496961.0,0.0,0.0,14.18,3.1,1.91,40.14,18.38,13.94,0.0,5.84,34.303000000000004
8592,EEA_3161-05-5,mg{N}/L,2009,2009-01--2009-12,6.57119,FRAR63,Belgium,377.379590488771,6496961.0,0.0,0.0,14.18,3.1,1.91,40.14,18.38,13.94,0.0,5.84,34.303000000000004
8593,EEA_3121-01-5,Cel,2009,2009-01--2009-12,11.5333,FRAR53,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8594,EEA_3121-01-5,Cel,2009,2009-01--2009-12,11.4833,FRAR30,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8595,EEA_3161-02-2,mg{N}/L,2009,2009-01--2009-12,5.62496,FRAR32,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8596,CAS_107-06-2,ug/L,2016,2015-10-01--2016-09-30,1.0,ES063MSBT000620080,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8597,CAS_72-54-8,ug/L,2016,2015-10-01--2016-09-30,0.005,ES063MSBT000620080,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8598,CAS_72-55-9,ug/L,2016,2015-10-01--2016-09-30,0.005,ES063MSBT000620080,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8599,EEA_3131-01-9,%,2009,2009-01--2009-12,109.25,ES100MSPF1100160,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8600,EEA_3161-02-2,mg{N}/L,2009,2009-01--2009-12,5.9662,ES100MSPF1100160,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8601,EEA_3164-07-6,{massRatio},2009,2009-01--2009-12,37.5484,FRDR196A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8602,EEA_3152-01-0,[pH],2009,2009-01--2009-12,7.96818,FRDR196A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8603,EEA_3164-01-0,ug/L,2009,2009-04--2009-10,1.125,FRDR196A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8604,EEA_3161-01-1,mg{N}/L,2009,2009-01--2009-12,1.0,FRDR196B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8605,CAS_14797-65-0,mg{NO2}/L,2009,2009-01--2009-12,0.1582747998,FRAR13,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8606,CAS_7723-14-0,mg{P}/L,2009,2009-01--2009-12,0.11325,FRAR13,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8607,EEA_3133-01-5,mg{O2}/L,2009,2009-01--2009-12,1.81667,FRAR66,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8608,CAS_7723-14-0,mg{P}/L,2009,2009-01--2009-12,0.06833330000000001,FRDR192B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8609,CAS_14797-55-8,mg{NO3}/L,2009,2009-01--2009-12,7.663933859999997,FRDR187,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8610,EEA_3164-08-7,{massRatio},2009,2009-01--2009-12,48.1042,FRDR187,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8611,EEA_3152-01-0,[pH],2009,2009-01--2009-12,8.21228,FRDR187,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8612,CAS_7723-14-0,mg{P}/L,2009,2009-01--2009-12,0.06166669999999999,FRDR182,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8613,CAS_14797-55-8,mg{NO3}/L,2009,2009-01--2009-12,6.44770415,FRDR11359,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8614,EEA_3164-08-7,{massRatio},2009,2009-01--2009-12,6.7007,FRDR11359,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8615,EEA_3152-01-0,[pH],2009,2009-01--2009-12,7.96497,FRDR11359,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
